Player,Real,Predicted
Ronald Acuna,0.6353333333333333,0.76577306
Ronald Guzman,0.6366666666666667,0.79929894
Ronald Torreyes,0.9086666666666666,0.84652305
Ronnie Dawson,0.745,0.8444996
Ronny Rodriguez,0.619,0.8074666
Rosell Herrera,0.677,0.76404405
Rougned Odor,0.7800000000000001,0.83844864
Rowdy Tellez,0.54325,0.7779822
Russell Martin,1.1,0.8584635
Ryan Braun,0.5655000000000001,0.76126564
Ryan Cordell,0.659,0.78744113
Ryan Court,0.282,0.77550054
Ryan Flaherty,0.83,0.85360485
Ryan Goins,0.621,0.80932677
Ryan Jeffers,0.7184999999999999,0.79380214
Ryan LaMarre,0.75,0.8148129
Ryan Lavarnway,0.57275,0.75935066
Ryan McBroom,0.7406666666666667,0.8023035
Ryan McKenna,0.603,0.78726476
Ryan McMahon,0.6333333333333333,0.77376485
Ryan Mountcastle,0.5185,0.7608341
Ryan O'Hearn,0.7263333333333334,0.79192585
Ryan Schimpf,0.6990000000000001,0.77685595
Ryan Zimmerman,0.563,0.78818226
Ryder Jones,0.857,0.85801333
Ryon Healy,0.654,0.77689874
Salvador Perez,0.556,0.7784817
Sam Haggerty,0.6915,0.7922585
Sam Hilliard,0.7253333333333334,0.81652075
Sam Huff,0.608,0.78276896
Sam Travis,0.7809999999999999,0.80639863
Sandy Leon,0.5373333333333333,0.77773964
Santiago Espinal,0.6735,0.8004037
Scooter Gennett,0.77,0.8354517
Scott Heineman,0.8553333333333333,0.8152941
Scott Kingery,0.674,0.7566221
Scott Schebler,0.87,0.8256257
Sean Murphy,0.6993333333333333,0.7775615
Sean Rodriguez,0.569,0.80816805
Sebastian Rivero,0.9390000000000001,0.8561481
Seby Zavala,0.6799999999999999,0.80481076
Sergio Alcantara,0.7955000000000001,0.8200986
Seth Brown,0.7935000000000001,0.8429098
Seth Mejias-Brean,0.698,0.77884144
Shed Long,0.7323333333333334,0.79888284
Sheldon Neuse,0.7969999999999999,0.8477407
Sherman Johnson,0.81,0.8348143
Sherten Apostel,0.409,0.73121244
Shin-Soo Choo,0.6965,0.80587137
Shogo Akiyama,0.7494999999999999,0.78044
Shohei Ohtani,0.699,0.8149772
Skye Bolt,0.7435,0.8294688
Socrates Brito,0.61,0.7681715
Starlin Castro,0.7366666666666667,0.8035509
Starling Marte,0.6625000000000001,0.7946857
Stephen Piscotty,0.763,0.8321814
Stephen Vogt,0.87125,0.8277669
Steve Baron,0.78,0.8459655
Steve Pearce,0.628,0.8475065
Steven Duggar,0.6849999999999999,0.7837994
Steven Souza,0.602,0.7807466
Stevie Wilkerson,0.7415,0.8226534
Stuart Fairchild,0.462,0.7592751
Taylor Davis,0.7635,0.8353431
Taylor Jones,0.6399999999999999,0.73245263
Taylor Motter,0.691,0.80227184
Taylor Trammell,0.821,0.83189905
Taylor Walls,0.823,0.84072036
Taylor Ward,0.7136666666666667,0.7964894
Teoscar Hernandez,0.7066666666666667,0.79421985
Terrance Gore,0.8125,0.84539497
Thairo Estrada,0.463,0.7730505
Tim Anderson,0.5316666666666666,0.7560329
Tim Beckham,0.835,0.85610175
Tim Federowicz,0.6885,0.8163202
Tim Locastro,0.6331999999999999,0.79820323
Tim Lopes,0.47833333333333333,0.75068885
Todd Frazier,0.7687499999999999,0.822213
Tom Murphy,0.6739999999999999,0.82543975
Tomas Nido,0.7106666666666667,0.802784
Tommy Edman,0.7496666666666667,0.7779643
Tommy La Stella,0.7667499999999999,0.8153882
Tommy Pham,0.6333333333333333,0.8033415
Tony Kemp,0.7715,0.7809256
Tony Wolters,0.6616666666666667,0.7932545
Travis Blankenhorn,0.48850000000000005,0.78976107
Travis Demeritte,0.6545,0.74606097
Travis Jankowski,0.759,0.828752
Travis Shaw,0.636,0.7720457
Travis d'Arnaud,0.7605999999999999,0.8069082
Trayce Thompson,0.667,0.76781803
Trea Turner,0.5233333333333333,0.7512318
Trent Grisham,0.7053333333333333,0.81597066
Tres Barrera,0.929,0.8224365
Trevor Larnach,0.748,0.7875031
Trevor Plouffe,0.9520000000000001,0.8579235
Trevor Story,0.641,0.7895266
Trey Mancini,0.675,0.76182866
Troy Stokes,1.0,0.80881715
Troy Tulowitzki,0.5770000000000001,0.76903445
Tucker Barnhart,0.5876666666666667,0.78116566
Tucupita Marcano,0.732,0.78358316
Ty France,0.752,0.82028294
Ty Kelly,0.611,0.7693672
Tyler Austin,0.5449999999999999,0.78349704
Tyler Flowers,0.7865,0.8311213
Tyler Heineman,0.5700000000000001,0.78108674
Tyler Naquin,0.36200000000000004,0.7739537
Tyler Nevin,0.619,0.77675027
Tyler O'Neill,0.7406666666666667,0.8105756
Tyler Saladino,0.8945000000000001,0.78871405
Tyler Stephenson,0.785,0.8108072
Tyler Wade,0.7353333333333333,0.8188193
Tyler White,0.6990000000000001,0.80983543
Tyrone Taylor,0.7163333333333334,0.816913
Tzu-Wei Lin,0.5429999999999999,0.7292384
Victor Caratini,0.7363333333333334,0.8251069
Victor Reyes,0.641,0.7634259
Victor Robles,0.6796666666666665,0.7850211
Vidal Brujan,0.66,0.7892784
Vimael Machin,0.7110000000000001,0.76765597
Vladimir Guerrero,0.45533333333333337,0.76523405
Wander Franco,0.8490000000000001,0.83453155
Webster Rivas,0.752,0.765127
Welington Castillo,0.223,0.71221375
Whit Merrifield,0.6056666666666667,0.7901289
Wil Myers,0.662,0.77020335
Wilfredo Tovar,0.7865000000000001,0.8186705
Wilkin Castillo,0.7140000000000001,0.85371774
Will Craig,0.807,0.7934401
Will Smith,0.6563333333333333,0.78489137
Willi Castro,0.5753333333333334,0.77142197
William Contreras,0.555,0.79445904
Willians Astudillo,0.541,0.7857905
Willie Calhoun,0.785,0.82935596
Willson Contreras,0.5479999999999999,0.7776803
Willy Adames,0.7115,0.8133835
Wilmer Difo,0.7416666666666667,0.79103976
Wilmer Flores,0.6946666666666669,0.78745925
Wilson Ramos,0.5796666666666667,0.7787095
Wyatt Mathisen,0.755,0.8195427
Xander Bogaerts,0.37966666666666665,0.75709265
Yadiel Hernandez,0.6385000000000001,0.80077255
Yadiel Rivera,0.568,0.78346443
Yadier Molina,0.661,0.78079075
Yairo Munoz,0.54,0.7743679
Yan Gomes,0.793,0.80640626
Yandy Diaz,0.7523333333333334,0.8210791
Yangervis Solarte,0.49700000000000005,0.784164
Yasiel Puig,0.697,0.80098534
Yasmani Grandal,0.5670000000000001,0.7769953
Yermin Mercedes,0.852,0.85032684
Yoan Moncada,0.6236666666666667,0.7758082
Yoenis Cespedes,0.7509999999999999,0.82308125
Yolmer Sanchez,0.7315,0.81214905
Yonathan Daza,0.5425,0.78306854
Yonder Alonso,0.847,0.825523
Yordan Alvarez,0.5593333333333333,0.77146125
Yoshi Tsutsugo,0.6826666666666666,0.7920177
Yu Chang,0.5296666666666666,0.78448004
Yuli Gurriel,0.6826666666666666,0.7912214
Zach Green,0.726,0.8096752
Zach McKinstry,0.757,0.8085824
Zach Vincej,0.841,0.8580502
Zack Collins,0.5896666666666667,0.79803
Zack Cozart,0.637,0.71882397
Zack Short,0.622,0.8234532
